url,ProductName,Unit,price,unit_price,NetContents,unit_carbs,unit_energy,unit_fat,unit_protein,vegan
https://www.tesco.ie/groceries/en-IE/products/259145230,Twinings Lemon & Ginger 20 Teabags 30G,100ml,€4.15,138.33,30g,,10.0,0.0,0.0,True
https://www.tesco.ie/groceries/en-IE/products/285132192,Follain Fruit Three Fruit Marmalade 340G,100g,€3.25,9.56,340g ℮,1.2g,836.0,0.0,0.4,False
https://www.tesco.ie/groceries/en-IE/products/315315428,Croco Maxi Brezel Snacks 300G,100g,€2.30,7.67,300g ℮,4.8g,1667.0,8.5,9.9,False
https://www.tesco.ie/groceries/en-IE/products/311254696,Tesco Finest Raspberry Conserve 320G,100g,€2.29,7.16,320g e,2.3g,1007.0,0.4,0.8,False
https://www.tesco.ie/groceries/en-IE/products/305983613,Barny Milk Soft Baked Bears Biscuits 5 Pack Multipack 125G,100g,€2.20,17.6,125g ℮,1.2 g,1628.0,15.0,6.0,False
https://www.tesco.ie/groceries/en-IE/products/260794122,Port Salut Creamy French Cheese 185 G,100g,€3.99,21.57,185g ℮,,1360.0,27.0,21.0,False
https://www.tesco.ie/groceries/en-IE/products/313504778,Werther's Original Salted Caramel Cream 125G,100g,€2.45,19.6,125g ℮,,1928.0,20.0,3.0,False
https://www.tesco.ie/groceries/en-IE/products/315355490,Blue Dragon Medium Egg Noodles 250g,100g,€1.99,7.96,250g ℮,2.0g,798.0,0.7,7.0,False
https://www.tesco.ie/groceries/en-IE/products/305830720,KIND Protein Crunchy Peanut Butter Snack bar 50G,100g,€2.99,59.8,50g ℮,13 g,2124.0,33.0,24.0,False
https://www.tesco.ie/groceries/en-IE/products/309455403,Sons Of Butchers Trick'n Strips 160G,100g,€3.50,21.88,160g ℮,8.3g,513.0,2.7,19.4,False
https://www.tesco.ie/groceries/en-IE/products/310651826,Rowntree's Pick & Mix Sweets Sharing Bag 150g,100g,€2.85,19.0,150g ℮,0.7g,1466.0,0.1,0.1,True
https://www.tesco.ie/groceries/en-IE/products/305963758,Tesco Cherry Tomatoes On The Vine 300G,100g,€2.79,9.3,300g,1.2g,108.0,0.5,1.1,False
https://www.tesco.ie/groceries/en-IE/products/313617881,Dr Oetker Billionaire's Chocolate Chip Mix 90G,100g,€2.75,30.56,90g ℮,4.1g,2024.0,21.0,3.6,False
https://www.tesco.ie/groceries/en-IE/products/310700389,Rowntree's Fruit Gums Sweets Sharing Bag 150g,100g,€2.85,19.0,150g ℮,1.9g,1401.0,0.1,0.1,True
https://www.tesco.ie/groceries/en-IE/products/315447963,Cookie Do Clsc Chocolate Chip Cookies 360G,100g,€3.99,11.08,6 x 60g ℮,,2168.0,22.0,5.3,False
https://www.tesco.ie/groceries/en-IE/products/316549386,PAT THE BAKER CLASSIC WHITE SOURDOUGH 700G,100g,€2.49,3.56,700g ℮,4.4g,1032.0,1.5,9.3,False
https://www.tesco.ie/groceries/en-IE/products/315351047,Forest Feast Chli Honey Peanuts And Almonds 50G,100g,€1.50,30.0,,5.3g,2183.0,29.0,16.0,False
https://www.tesco.ie/groceries/en-IE/products/302087803,Diggers Salt Ch C Shredded Chicken 320G,100g,€4.10,12.81,320g ℮,,1116.0,13.9,16.8,False
https://www.tesco.ie/groceries/en-IE/products/315256371,Tesco Protein Vanilla Yoghurt 200G,100g,€1.20,6.0,200g e,0.5g,368.0,0.2,9.3,False
https://www.tesco.ie/groceries/en-IE/products/285981686,McCain Potato Hash Browns 625G,100g,€5.29,8.46,625g ℮,2.0,705.0,7.5,2.6,True
https://www.tesco.ie/groceries/en-IE/products/315141541,Krakus Pickled Cucumber Slices 670G,100g,€4.00,11.11,670g,,206.0,0.5,0.5,False
https://www.tesco.ie/groceries/en-IE/products/301926147,Foods Of Athenry Chocolate Biscui Orange 55G,100g,€2.59,47.09,55g ℮,2g,1449.0,21.0,3.0,False
https://www.tesco.ie/groceries/en-IE/products/251959276,Tesco Plain Flour 2Kg Bag,100g,€2.54,1.27,2kg e,3.1g,1554.0,1.3,10.8,True
https://www.tesco.ie/groceries/en-IE/products/300594632,Growers Harvest British Mushy Peas 300G,100g,€0.39,1.3,300g e,2.7g,314.0,0.6,4.5,True
https://www.tesco.ie/groceries/en-IE/products/308084405,Tesco Berry & Lemon Tart 380G,100g,€4.00,10.53,380g e,4.9g,1417.0,13.2,4.1,False
https://www.tesco.ie/groceries/en-IE/products/264801783,Lisner Herring Creamy Sauce 280G,100g,€2.50,8.93,280g,,1223.0,26.7,6.0,False
https://www.tesco.ie/groceries/en-IE/products/284181880,Tesco Raspberry Mushrooms 75G,100g,€1.00,13.33,75g e,0.7g,1495.0,0.5,3.8,False
https://www.tesco.ie/groceries/en-IE/products/282059833,Tesco Crispy Potatoes 750G,100g,€2.20,2.93,750g e,2.9g,615.0,3.0,2.5,True
https://www.tesco.ie/groceries/en-IE/products/281026649,Tesco Pre-Packed Leeks 500G,100g,€1.79,3.58,500g,2.2g,113.0,0.5,1.6,False
https://www.tesco.ie/groceries/en-IE/products/301554009,Tesco Tahini 300G,100g,€2.89,9.63,300g e,7.5g,2777.0,59.9,25.0,True
https://www.tesco.ie/groceries/en-IE/products/309178570,Horgans Semi Dried Tomatoes Mozzarella Pesto 120G,100g,€2.50,20.83,120g ℮,,1816.0,43.0,4.0,False
https://www.tesco.ie/groceries/en-IE/products/265226166,Tesco Chocolate Profiteroles 235G,100g,€2.25,9.57,235g e,1.0g,1424.0,27.4,5.2,False
https://www.tesco.ie/groceries/en-IE/products/306927207,Cadbury Milk Chocolate Orange Fingers 114G,100g,€2.00,17.54,114g ℮,2.3 g,2136.0,26.0,7.5,False
https://www.tesco.ie/groceries/en-IE/products/317294650,Noodle Head Chow Mein Stir Fried Noodles  200g,100g,€3.20,16.0,200g ℮,3.5g,598.0,4.0,3.8,True
https://www.tesco.ie/groceries/en-IE/products/278332106,Actimel Multifruit Fat Free Immunity Live Yoghurt Drink Multipack 8x100g,100g,€4.49,5.61,8 x 100g ℮,0.2g,118.0,0.1,2.6,False
https://www.tesco.ie/groceries/en-IE/products/314699406,MCCAIN BABY HASSELBACKS 653G,100g,€4.49,6.88,653g ℮,2.9g,451.0,0.5,2.9,True
https://www.tesco.ie/groceries/en-IE/products/260201946,Koka Stir Fried Noodles 85G,100g,€1.20,14.12,85g,1.3g,892.0,8.7,4.8,False
https://www.tesco.ie/groceries/en-IE/products/305964193,Kilmeaden Irish Cheddar Snack Bar 20G,100g,€0.80,40.0,20g ℮,,1618.0,32.0,26.0,False
https://www.tesco.ie/groceries/en-IE/products/314097151,Tayto Mighty Munch Hot Spicy Flavoured 100G,100g,€2.95,29.5,100g ℮,1.8g,2034.0,23.8,6.1,False
https://www.tesco.ie/groceries/en-IE/products/314589871,Tesco Reduced Fat Mozzarella 200g,100g,€1.00,8.0,200g,0g,685.0,9.0,20.0,False
https://www.tesco.ie/groceries/en-IE/products/318178441,Mr Organic Linguette Flatbread - Rosemary 150g,100g,€4.15,27.67,150g ℮,4.2 g,1850.0,13.4,10.1,False
https://www.tesco.ie/groceries/en-IE/products/257260044,Tesco Glace Cherries 200G,100g,€1.79,8.95,200g e,0.9g,1283.0,0.1,0.4,True
https://www.tesco.ie/groceries/en-IE/products/267045365,Birds Eye 4 Breaded Fish Fillets 400G,100g,€7.99,19.98,400g ℮,0.9g,821.0,7.3,11.0,False
https://www.tesco.ie/groceries/en-IE/products/305942858,Tesco Lemon And Pepper Irish Chicken Thigh Fillets 500G,100g,€4.50,9.0,500g,0g,802.0,9.0,24.0,False
https://www.tesco.ie/groceries/en-IE/products/317060267,Jacobs Mediterraneo Olive Oil & Oregano Italian Crackers 8 x 31.25g,100g,€3.70,118.4,8 x 31.25g ℮,3.2g,1864.0,12.0,10.0,False
https://www.tesco.ie/groceries/en-IE/products/255601872,Fry's Turkish Delight Chocolate Bar 51G,100g,€1.50,29.41,51g ℮,1.2 g,1535.0,6.6,1.2,False
https://www.tesco.ie/groceries/en-IE/products/312709958,Tesco Pitted Sweet Cherries 350G,100g,€1.75,5.0,350g e,2.1g,260.0,0.1,1.1,True
https://www.tesco.ie/groceries/en-IE/products/316804332,Tesco Finest Hot Honey & BBQ Flavour Hand Cooked Potato Crisps 125g,100g,€2.50,20.0,125g e,3.4g,2230.0,32.7,6.8,False
https://www.tesco.ie/groceries/en-IE/products/315749905,Fiorino Chopped Tomatoes 400G,100g,€0.45,1.88,400g ℮,1.3g,121.0,0.3,1.2,False
https://www.tesco.ie/groceries/en-IE/products/325008310,Balconi Roll With Fat-Reduced Cocoa Filling 250 g,100g,€2.00,8.0,250g ℮,,1454.0,10.0,4.0,False
https://www.tesco.ie/groceries/en-IE/products/313839290,Tesco Exotic Fruit Mix 450G,100g,€1.75,3.89,450g e,1.3g,219.0,0.5,0.6,True
https://www.tesco.ie/groceries/en-IE/products/285983908,Morliny Masurian Sausage 520G,100g,€4.20,8.08,520g ℮,,1012.0,20.0,14.0,False
https://www.tesco.ie/groceries/en-IE/products/312855147,Tony's Chocolonely Milk Chocolate Caramel Biscuit 180G,100g,€4.50,25.0,180g ℮,,2210.0,30.0,7.3,False
https://www.tesco.ie/groceries/en-IE/products/300743036,The Tofoo Co. Smoked Organic Tofu 225G,100g,€3.20,14.22,225g,0.8g,609.0,7.7,16.9,True
https://www.tesco.ie/groceries/en-IE/products/317065567,TESCO FINEST GOURMET PIZZA LA MONTANARA 395G,100g,€5.50,13.92,395g,3.1g,1068.0,10.1,12.2,False
https://www.tesco.ie/groceries/en-IE/products/303888263,Koka Pot Noodles Tom Yum 70G,100g,€1.80,25.71,70g,0.5g,327.0,3.2,1.8,False
https://www.tesco.ie/groceries/en-IE/products/310167947,Window To The Sea Cooked Mussel Meat 400G,100g,€5.50,13.75,360g,Trace,121.0,4.0,20.5,False
https://www.tesco.ie/groceries/en-IE/products/311946119,Dr. Oetker Decorating Icing Chocolatey 4X19g,100g,€4.10,53.95,4 x 19g ℮,1.3 g,1598.0,7.6,0.9,False
https://www.tesco.ie/groceries/en-IE/products/301454428,Nando's Peri Peri Bag & Bake Hot 20G,100g,€1.99,99.5,20g ℮,,1019.0,2.9,4.1,True
https://www.tesco.ie/groceries/en-IE/products/314706857,Diggers Battered Chicken Balls Family Pack 480G,100g,€6.00,12.5,480g ℮,,855.0,8.4,13.6,False
https://www.tesco.ie/groceries/en-IE/products/316060721,Old El Paso Tortilla Chips Paprika Flavour 185g,100g,€2.99,16.16,185g ℮,6.3g,2047.0,24.0,7.3,True
https://www.tesco.ie/groceries/en-IE/products/312571923,Bunalun Organic Tomato And Sweet Red Pepper Sauce 350G,100g,€2.85,8.14,350g ℮,2g,160.0,0.9,1.5,False
https://www.tesco.ie/groceries/en-IE/products/305990040,Tesco Burger Sauce 435G,100g,€1.50,3.45,435g e,0.6g,1389.0,28.9,0.9,False
https://www.tesco.ie/groceries/en-IE/products/268450236,Florette Lambs Lettuce And Ruby Chard-Duos 70G,100g,€1.89,27.0,70g ℮,2.0g,71.0,0.1,1.9,True
https://www.tesco.ie/groceries/en-IE/products/277972093,Nando's Peri Peri Rub Medium 25G,100g,€1.95,78.0,25g ℮,,1296.0,3.3,4.7,True
https://www.tesco.ie/groceries/en-IE/products/309474478,Yamas Authentic Greek Feta Pdo 150G,100g,€1.99,13.27,150g ℮,,1203.0,25.0,16.0,False
https://www.tesco.ie/groceries/en-IE/products/310180594,Philadelphia Snack Light And Herb Dip B/Sticks 3X41g,100g,€2.70,21.95,3 x 41g ℮,2.5 g,875.0,8.6,8.4,False
https://www.tesco.ie/groceries/en-IE/products/303969755,Tofoo Co Tempeh 200G,100g,€3.00,15.0,200g,6.1g,870.0,10.9,21.3,True
https://www.tesco.ie/groceries/en-IE/products/318089454,Builin Blasta Light Smoked Onion Mayo 320g,100g,€4.50,14.06,320g ℮,0.0g,1155.0,27.0,0.8,False
https://www.tesco.ie/groceries/en-IE/products/308862959,Butlers Milk Chocolate Truffles 300G,100g,€10.00,33.33,300g ℮,,2010.0,26.0,5.8,False
https://www.tesco.ie/groceries/en-IE/products/258597214,S South Pitted Black Cherries In Syrup 420G,100g,€2.55,11.54,425g ℮,0.9g,366.0,0.2,0.8,False
https://www.tesco.ie/groceries/en-IE/products/317539696,MULLER X MY PROTEIN BIG POT YOGURT NATURAL 0% FAT 500g,100g,€3.59,7.18,500g ℮,,231.0,0.5,9.8,False
https://www.tesco.ie/groceries/en-IE/products/300792772,Grower's Harvest Sliced Carrots 300G,100g,€0.65,4.06,300g e,2.6g,112.0,0.3,0.5,True
https://www.tesco.ie/groceries/en-IE/products/304392732,Chicago Town Vegan Crust Pizza Bbq Jackfruit 490G,100g,€4.80,9.8,490g ℮,2.0g,944.0,5.9,4.9,True
https://www.tesco.ie/groceries/en-IE/products/256538133,Tesco Soup & Broth Mix 500G,100g,€0.99,1.98,500g e,4.9g,503.0,0.9,4.7,True
https://www.tesco.ie/groceries/en-IE/products/299667755,Stockwell & Co Gravy Granules 200G,100ml,€0.79,3.95,200g e,0.1g,143.0,2.2,0.2,False
https://www.tesco.ie/groceries/en-IE/products/281865583,Tesco Free From 20 Chicken Nuggets 400G,100g,€4.50,11.25,400g e,1.5g,1093.0,15.7,11.8,False
https://www.tesco.ie/groceries/en-IE/products/282746740,Glenilen Farm Raspberry Yoghurts 4X 125G,100g,€3.29,6.58,4 x 125g ℮,,367.0,3.4,3.9,False
https://www.tesco.ie/groceries/en-IE/products/308495760,Genius Gut Lovin Tiger Bloomer Loaf 400G,100g,€3.50,8.75,400g ℮,6.4g,1101.0,7.4,2.0,False
https://www.tesco.ie/groceries/en-IE/products/317849487,Donnelly Fresh Baby Potato & Greens 340g,100g,€2.99,8.79,340g ℮,3g,468.0,4.6,2.1,False
https://www.tesco.ie/groceries/en-IE/products/316547843,Tesco Tagine With Harissa Flavour Kit 37g,100g,€2.50,67.57,37g e,13.3g,1050.0,10.8,11.2,True
https://www.tesco.ie/groceries/en-IE/products/313833117,Tesco Blackcurrant Preserve 340G,100g,€1.59,4.68,340g e,1.8g,1098.0,0.5,0.7,False
https://www.tesco.ie/groceries/en-IE/products/276616460,John West Light Lunch Mexican Style Tuna Salad 220G,100g,€3.89,17.68,220g ℮,2.9g,417.0,2.0,7.8,False
https://www.tesco.ie/groceries/en-IE/products/258083897,Tesco Original Breadsticks 125G,100g,€1.00,8.0,125g e,3.7g,1756.0,8.3,13.5,True
https://www.tesco.ie/groceries/en-IE/products/300793546,Heinz Tomato Ketchup 650G,100g,€5.00,7.69,650g ℮,,435.0,0.1,1.2,True
https://www.tesco.ie/groceries/en-IE/products/310160111,Lindt 70% Dark Ntense Cooking Chocolate 200G,100g,€5.00,25.0,200g ℮,,2230.0,37.0,9.0,False
https://www.tesco.ie/groceries/en-IE/products/288610223,Tesco Garlic Flatbread 255G,100g,€2.00,7.84,255g e,3.3g,1063.0,4.7,8.1,False
https://www.tesco.ie/groceries/en-IE/products/318270953,Pretzel Pete Seasoned Pretzel Pieces Honey Mustard & Onion flavour 160g,100g,€3.50,21.88,160g ℮,"2,3g",2013.0,22.0,6.0,False
https://www.tesco.ie/groceries/en-IE/products/308485052,Donegal Catch Breaded Cod Fillet 4 Fillets 400G,100g,€6.99,17.48,400g ℮,1.2g,910.0,8.7,13.0,False
https://www.tesco.ie/groceries/en-IE/products/265061515,Butlers Chocolate Collection 100G,100g,€7.50,75.0,100g ℮,,2121.0,31.0,5.6,False
https://www.tesco.ie/groceries/en-IE/products/307165686,Aero Milk Chocolate Sharing Bar 90g,100g,€2.00,22.22,90g ℮,2.0g,2218.0,29.8,6.9,False
https://www.tesco.ie/groceries/en-IE/products/314317105,Tony's Chocolonely Littl' Bits Triple chocolate mix 100g,100g,€3.69,36.9,100g ℮,,2288.0,34.0,6.5,False
https://www.tesco.ie/groceries/en-IE/products/278730424,Foods Of Athenry Glutn Free Nutty Crunch Granola 300G,100g,€6.35,21.17,275g ℮,6g,1704.0,16.0,8.0,False
https://www.tesco.ie/groceries/en-IE/products/305977742,Promise Gluten Free Soft White Rolls 4 Pack 200G,100g,€4.29,21.45,200g ℮,12.2g,839.0,1.0,2.4,False
https://www.tesco.ie/groceries/en-IE/products/306820454,Yamas Authentic Cypriot Halloumi Cheese 250G,100g,€3.99,15.96,250g ℮,,1349.0,25.0,23.0,False
https://www.tesco.ie/groceries/en-IE/products/254887027,Colman's Original English Mustard Jar 100G,100g,€1.80,18.0,100g ℮,3 g,796.0,10.0,6.6,False
https://www.tesco.ie/groceries/en-IE/products/289538365,Naked Noodle Singapore Curry 78G,100g,€2.30,29.49,78g ℮,1.1g,382.0,0.4,3.1,False
https://www.tesco.ie/groceries/en-IE/products/311422929,Hellmann's Chilli Charger Mayonnaise Squeezy 250ml,100g,€3.20,12.8,250 ℮,<0.5 g,1242.0,27.0,1.3,False
https://www.tesco.ie/groceries/en-IE/products/289828362,Obento Wasabi Paste 43G,100g,€2.00,46.51,43g,,1270.0,13.2,2.5,False
https://www.tesco.ie/groceries/en-IE/products/314709537,After Eight Winter Fondants 57G,100g,€2.00,35.09,57g ℮,4.8g,2107.0,29.7,4.0,False
https://www.tesco.ie/groceries/en-IE/products/304424788,Flahavan's Hi8 Muesli Date And Toasted Coconut 1Kg,100g,€4.99,4.99,1kg ℮,6.4g,1376.0,12.0,7.5,False
https://www.tesco.ie/groceries/en-IE/products/307756085,Piatnica Cottage Cheese Naturalny 200G,100g,€1.00,5.0,200g ℮,,406.0,5.0,11.0,False
https://www.tesco.ie/groceries/en-IE/products/316641967,Flora Plant Butter Unsalted 200g,100g,€1.75,8.75,200g ℮,,2932.0,79.0,0.0,True
https://www.tesco.ie/groceries/en-IE/products/310124783,Horgan's Brussels Pate Slice 200G,100g,€1.90,9.5,200g ℮,,1407.0,33.0,7.0,False
https://www.tesco.ie/groceries/en-IE/products/310132767,Poppets Salted Caramel Fudge Milk Chocolate Coated 130G,100g,€3.00,23.08,130g ℮,0.6g,1755.0,10.4,2.3,False
https://www.tesco.ie/groceries/en-IE/products/318275942,Builin Blasta Smoked Onion Salsa 350g,100g,€3.99,11.4,350g ℮,,464.0,0.6,0.07,False
https://www.tesco.ie/groceries/en-IE/products/290112833,Mccolgans Steak And Gravy Pie 190G,100g,€1.99,10.47,190g ℮,1.2g,1206.0,18.0,9.6,False
https://www.tesco.ie/groceries/en-IE/products/279722790,Very Lazy Smoked Chopped Garlic 200G,100g,€2.50,12.5,200g ℮,,332.0,0.1,4.9,True
https://www.tesco.ie/groceries/en-IE/products/254878522,Tesco Tricolore Fusilli Pasta Twists 500G,100g,€0.90,1.8,500g e,2.2g,748.0,0.7,5.8,True
https://www.tesco.ie/groceries/en-IE/products/308450905,Nestlé Cheerios Honey Cereal 575g,100g,€6.59,11.46,575g ℮,9.1g,1587.0,3.9,9.3,False
https://www.tesco.ie/groceries/en-IE/products/314587781,Tesco Finest Blackberry And Apple Yoghurt 450G,100g,€2.50,5.56,450g,3.7g,583.0,5.8,3.1,False
https://www.tesco.ie/groceries/en-IE/products/252004443,Heinz Baked Beans In Tomato Sauce 4X415g,100g,€5.50,3.31,4 x 415g ℮,3.9g,339.0,0.4,4.8,True
https://www.tesco.ie/groceries/en-IE/products/318272968,Italpizza La Numero Uno Prosciutto & Funghi 440g,100g,€4.00,9.09,440g,"1,6 g",826.0,6.0,9.0,False
https://www.tesco.ie/groceries/en-IE/products/311230275,Tesco Finest Sweet Tomato Relish 220G,100g,€1.45,6.59,220g e,2.5g,742.0,0.2,1.4,False
https://www.tesco.ie/groceries/en-IE/products/251973788,Odlums Quick Scone Brown 450G,100g,€2.49,5.53,450g ℮,5.6g,1439.0,4.2,14.5,False
https://www.tesco.ie/groceries/en-IE/products/287135891,Kp Hula Hoops Cheese & Onion 6X24g,100g,€3.60,25.0,6 x 24g ℮,2.9g,2101.0,25.0,3.6,False
https://www.tesco.ie/groceries/en-IE/products/288835429,Tesco Irish Classics Cottage Pie/Veg 500G,100g,€4.50,9.0,500g,2.0g,416.0,4.1,4.9,False
https://www.tesco.ie/groceries/en-IE/products/311439138,Pringles Paprika 165G,100g,€3.49,21.15,165g ℮,3.8 g,2164.0,29.0,6.4,False
https://www.tesco.ie/groceries/en-IE/products/315378186,Tesco Roast Potato Seasoning 50g,100g,€0.75,15.0,50g e,5.3g,1303.0,1.6,13.2,True
https://www.tesco.ie/groceries/en-IE/products/309206676,Simplyfruit Pineapple Fingers 400G,100g,€3.75,9.38,400g,1.2g,210.0,0.1,0.5,False
https://www.tesco.ie/groceries/en-IE/products/310111055,Mister Free'd Tortilla Chips Avocado & Guacamole 135G,100g,€3.65,27.04,135g,4.7g,2185.0,24.0,7.1,True
https://www.tesco.ie/groceries/en-IE/products/307140151,Obento Teriyaki Marinade 250Ml,100ml,€3.50,14.0,250ml,,804.0,0.4,7.8,False
https://www.tesco.ie/groceries/en-IE/products/317291820,The Crafty Chef Crispy Potato Slices 300g,100g,€3.50,11.67,300g ℮,2.5g,920.0,10.2,2.2,False
https://www.tesco.ie/groceries/en-IE/products/317553534,Tesco Finest 6 Pork Fennel & Onion Sausages 454g,100g,€2.99,6.59,454g e,2.3g,925.0,15.9,14.7,False
https://www.tesco.ie/groceries/en-IE/products/258400811,Heinz Spaghetti Hoops In Tomato Sauce 400G,100g,€1.90,4.75,400g ℮,0.6g,222.0,0.2,1.7,False
https://www.tesco.ie/groceries/en-IE/products/309469427,Tesco 4 Mixed Seeds Yogurts 500G,100g,€1.89,3.78,500g (4 x 125g e),0.9g,587.0,5.2,4.8,False
https://www.tesco.ie/groceries/en-IE/products/257522449,Schwartz Lemon & Dill Fish Seasoning 55g,100g,€3.20,58.18,55 x 55g ℮,,1067.0,3.0,6.0,True
https://www.tesco.ie/groceries/en-IE/products/266360880,Manhattan Cheese Popcorn 6 Pack 30G,100g,€5.70,31.67,6 x 30g ℮,24.2g,1689.0,16.1,4.5,False
https://www.tesco.ie/groceries/en-IE/products/292612503,Light & Free Raspberry Greek Style Fat Free Yoghurt 4x115g,100g,€3.29,7.15,4 x 115g ℮,1.1,212.0,0.1,4.3,False
https://www.tesco.ie/groceries/en-IE/products/314578170,Fit Foods Chicken Pasta 400G,100g,€4.59,11.48,400g ℮,,526.0,2.8,9.3,False
https://www.tesco.ie/groceries/en-IE/products/278418034,Tesco Finest Free From White Chocolate Cranberry Cookies 150G,100g,€2.95,19.67,150g e,3.6g,2044.0,23.5,5.4,False
https://www.tesco.ie/groceries/en-IE/products/291480770,St Pierre Brioche Tear And Share 500G,100g,€5.19,10.38,500g ℮,1.9g,1144.0,5.6,6.2,False
https://www.tesco.ie/groceries/en-IE/products/311683769,Fulfil White Chocolate Peanut & Caramel Vitamin Protein Bar 55G,100g,€3.30,60.0,55g ℮,"6,8 g",1605.0,16.0,36.0,False
https://www.tesco.ie/groceries/en-IE/products/278021221,Tesco Cajun Chicken Breast Slices 150g,100g,€2.25,15.0,150g,0.4g,517.0,1.9,24.5,False
https://www.tesco.ie/groceries/en-IE/products/250823496,Odlums Cream Flour 2 Kilograms,100g,€3.69,1.84,2kg ℮,4g,1614.0,1.4,9.1,False
https://www.tesco.ie/groceries/en-IE/products/312084371,Noisy Snacks Broad Beans Beef Brisket 25G,100g,€1.19,47.6,25g ℮,10.8g,1745.0,15.3,23.8,True
https://www.tesco.ie/groceries/en-IE/products/317202645,Heinz Baked Beans in Tomato Sauce 6x200G,100g,€6.20,5.17,6 x 200g ℮,3.9g,338.0,0.4,4.8,True
https://www.tesco.ie/groceries/en-IE/products/312220441,Twinings Superblends Unwind 20'S 36G,100ml,€5.39,149.72,36g,,3.0,0.0,0.0,False
https://www.tesco.ie/groceries/en-IE/products/286783732,Whitworths Dried Golden Malatya Apricots 140G,100g,€3.55,25.36,140g ℮,6.5g,778.0,0.5,2.2,True
https://www.tesco.ie/groceries/en-IE/products/292761959,Tesco Smokey Spice 30G,100g,€0.75,25.0,30g e,9.3g,1304.0,3.4,8.6,True
https://www.tesco.ie/groceries/en-IE/products/318262122,Mr Organic Aubergine Ragu Pasta Sauce 350g,100g,€4.00,11.43,350g ℮,1.7 g,260.0,2.9,1.7,False
https://www.tesco.ie/groceries/en-IE/products/259431381,John West Tuna Chunks In Spring Water 3 X 80G,100g,€3.99,23.75,3 x 80g ℮,,478.0,0.5,27.0,False
https://www.tesco.ie/groceries/en-IE/products/318091410,Lily O'Briens Assorted Truffles Collection 337g,100g,€12.00,35.61,337g ℮,2.8g,2290.0,33.0,6.3,False
https://www.tesco.ie/groceries/en-IE/products/301393718,Kellogg's Bran Flakes Breakfast Cereal 500g,100g,€3.50,7.0,500g ℮,17 g,1509.0,2.2,11.0,False
https://www.tesco.ie/groceries/en-IE/products/305825888,Flahavan's Self Service Oaty Flapjacks Chocolate Chip 40G,100g,€1.35,33.75,40g ℮,5.0g,1994.0,27.0,5.8,False
https://www.tesco.ie/groceries/en-IE/products/313611864,Tesco Fine Cut Orange Marmalade 340G,100g,€1.59,4.68,340g e,0.8g,1105.0,0.2,0.6,False
https://www.tesco.ie/groceries/en-IE/products/299768716,Grower's Harvest Chopped Tomatoes 400G,100g,€0.39,0.98,400g e,0.7g,93.0,0.1,1.1,True
https://www.tesco.ie/groceries/en-IE/products/314120562,Tesco 4 Brioche Burger Buns 260G,100g,€2.30,8.85,260g e,3.4g,1356.0,9.6,9.9,False
https://www.tesco.ie/groceries/en-IE/products/256986765,King Cheese & Onion Crisps 6 X 25G,100g,€2.85,19.0,6 x 150g ℮,,2232.0,33.6,6.6,True
https://www.tesco.ie/groceries/en-IE/products/317396898,Tesco Finest Rainbow Root Vegetables 400g,100g,€3.50,8.75,400g,2.9g,396.0,3.7,1.0,False
https://www.tesco.ie/groceries/en-IE/products/306503058,Tesco Piri Piri Sauce 435G,100g,€1.50,3.45,435g,1.5g,1440.0,32.4,1.3,False
https://www.tesco.ie/groceries/en-IE/products/272866077,Tesco Simply Chicken Breast Joint 800G,100g,€7.50,9.38,800g e,0.5g,625.0,4.2,26.1,False
https://www.tesco.ie/groceries/en-IE/products/315067001,Tesco Mackerel in Spring Water 125g,100g,€1.00,11.36,125g e,1.0g,834.0,12.6,21.1,False
https://www.tesco.ie/groceries/en-IE/products/317420922,Tesco 8 Irish Pork Sausages Garlic & Cracked Black Pepper 560g,100g,€4.00,7.14,560g,1.6g,1068.0,18.4,13.8,False
https://www.tesco.ie/groceries/en-IE/products/305054095,Tesco White Lasagne Sauce 340G,100g,€1.30,3.82,340g e,0.5g,396.0,7.8,1.9,False
https://www.tesco.ie/groceries/en-IE/products/297707332,Barilla Gluten Free Spaghetti 400G,100g,€3.79,9.48,400g ℮,"1,7",1540.0,1.0,6.0,False
https://www.tesco.ie/groceries/en-IE/products/293597030,Cadbury Dairy Milk Chocolate Fruit & Nut Bar 110G,100g,€2.20,20.0,110g ℮,1.3 g,2060.0,26.0,8.3,False
https://www.tesco.ie/groceries/en-IE/products/313367980,Bunalun Organic Cooking Wholegrain Penne 500G,100g,€3.15,6.3,500g ℮,8.8g,1453.0,2.0,12.0,False
https://www.tesco.ie/groceries/en-IE/products/315735294,Tesco Finest Pickled Onion Flavour Hand Cooked Crisps 125g,100g,€2.50,20.0,125g e,4.3g,2172.0,31.3,4.2,False
https://www.tesco.ie/groceries/en-IE/products/316803537,Wheyhey Chicken Tikka 300g,100g,€5.00,16.67,300g ℮,4.0g,562.0,2.2,15.8,False
https://www.tesco.ie/groceries/en-IE/products/259557543,Tesco Vegetable Gravy Granules 200G,100ml,€0.90,4.5,200g e,0.2g,128.0,1.8,0.2,True
https://www.tesco.ie/groceries/en-IE/products/275560733,Schar Grissini 150G,100g,€4.35,29.0,3 x 50g ℮,"1,2 g",1728.0,5.0,3.0,False
